外邦図_地図記号,外邦図_画像X(px),外邦図_画像Y(py),外邦図_緯度,外邦図_経度,現存結果,正解データ_種別,正解データ_固有名,正解データ_緯度,正解データ_経度,距離差_メートル
shrine,5835.685317993164,2128.6537475585938,33.280741337284454,130.46447530122649,True,神社,名称不明,33.2803664018818,130.46447440981865,41.69
shrine,5572.034606933594,913.4114837646484,33.32723928482374,130.45233358965388,True,神社,名称不明,33.326704976330454,130.45262172818184,65.17
shrine,2216.537353515625,823.3055725097656,33.33073981642433,130.29968233739245,True,神社,名称不明,33.33055850286163,130.2995990216732,21.6
shrine,3742.433990478516,1006.0348205566406,33.32371944273409,130.3692230351504,False,神社,名称不明,33.32537710057764,130.36622777581215,333.8
shrine,2902.5654640197754,2739.033477783203,33.25745264841033,130.3311185219426,True,神社,名称不明,33.25755347747045,130.33053159713748,55.71
shrine,4804.509002685547,4685.285797119141,33.183263647258016,130.41725137345776,True,神社,名称不明,33.18249625856057,130.41776508092883,97.81
shrine,5781.9066162109375,2726.009240150452,33.2579252135219,130.46203718324222,True,神社,名称不明,33.257773281430026,130.462202578783,22.85
shrine,4608.524444580078,1404.7352676391602,33.30844288001159,130.4086796201504,False,神社,名称不明,33.30574683207246,130.41224643588063,446.92
shrine,6585.505676269531,4762.290954589844,33.18032831374646,130.4980652639384,True,神社,名称不明,33.17978334511553,130.4982635378838,63.34
shrine,6138.511474609375,4495.941192626953,33.19046303855635,130.47788737761385,True,神社,名称不明,33.190174347226524,130.4777285456657,35.34
shrine,3725.474319458008,1314.018768310547,33.31192669783594,130.36851110242824,True,神社,名称不明,33.31159401220034,130.36847546696663,37.14
shrine,2371.997985839844,958.8563537597656,33.32554436724676,130.30680088844224,True,神社,名称不明,33.32508238785659,130.30615031719205,79.32
shrine,4706.695556640625,4865.115556716919,33.17642346912614,130.41273736834168,True,神社,名称不明,33.17581877110225,130.41326433420178,83.23
shrine,2585.9919967651367,2486.4549865722656,33.267101835114254,130.31670300860011,False,神社,名称不明,33.269787642204385,130.31274586915967,473.86
shrine,3958.22297668457,2660.417938232422,33.260446763338514,130.3791839614962,True,神社,名称不明,33.2602538877779,130.3778068721294,129.83
shrine,3830.08236694336,4951.655914306641,33.17313308322698,130.37282936345773,True,神社,名称不明,33.17272960157278,130.37244647741318,57.3
shrine,3342.540885925293,1607.0689239501953,33.30071598730093,130.35112491689256,True,神社,名称不明,33.29905969699124,130.3509968519211,184.56
shrine,5655.184310913086,4844.337371826172,33.17721148249898,130.4558312028199,True,神社,名称不明,33.17693677219272,130.4558765888214,30.84
shrine,6278.710231781006,806.3939361572266,33.33132629741923,130.48435692977662,True,神社,名称不明,33.33096748883967,130.48439517617223,40.06
shrine,2843.9658203125,2310.1919860839844,33.27383472693063,130.32846121265158,False,神社,名称不明,33.272602042573126,130.33357322216037,494.61
shrine,1591.4251251220703,2845.6017150878906,33.25339077107585,130.27131603748143,False,神社,名称不明,33.24561370309856,130.27047291398048,868.32
shrine,1918.5797119140625,1269.5025634765625,33.313651858827306,130.28618385274044,True,神社,名称不明,33.31284140470961,130.28583526611328,95.76
shrine,2521.762418746948,1865.5181732177732,33.29083761800704,130.31376015153572,True,神社,名称不明,33.290738732504934,130.31189024448392,174.15
shrine,2646.770446777344,3074.5313873291016,33.244646925974244,130.31943105078852,True,神社,名称不明,33.24416345784231,130.319197922945,57.97
shrine,4721.850006103516,4993.548889160156,33.17153943798747,130.41337440434913,True,神社,名称不明,33.170967199539355,130.41381150484088,75.52
shrine,2607.686584472656,3582.3429565429688,33.22527650724617,130.3175684784175,True,神社,名称不明,33.224614765426864,130.31761139631269,73.69
shrine,723.607177734375,643.8693828582764,33.33763468533369,130.23149501930246,False,神社,名称不明,33.31879457215131,130.25086194276813,2761.58
shrine,2869.039001464844,3462.462338447571,33.22984677165271,130.3295029289256,True,神社,名称不明,33.22943307643508,130.32962366938594,47.35
shrine,5784.502780914307,3714.596374511719,33.220218810760784,130.46203248584604,True,神社,名称不明,33.220241595905755,130.46176001429558,25.47
shrine,4952.288146972656,2094.165405273437,33.28207020686527,130.42437092115247,True,神社,名称不明,33.2813373186704,130.42398780584338,88.94
shrine,4758.511917114258,4343.013931274414,33.196289272963,130.41527607909305,False,神社,名称不明,33.1952358385003,130.41026294231412,480.95
shrine,4366.866271972656,947.2894439697266,33.32596059849458,130.3976068592203,True,神社,名称不明,33.32635648093942,130.39694711565969,75.47
shrine,4399.131103515625,3775.7301483154297,33.21789753405538,130.399088938598,True,神社,名称不明,33.2171618468913,130.39837539196012,105.35
shrine,6464.962158203125,2319.778570175171,33.27343058648263,130.49301848060497,True,神社,名称不明,33.27348334610964,130.49264430999753,35.28
shrine,5565.691925048828,3328.7369689941406,33.23492993709578,130.4521682510925,True,神社,名称不明,33.23483779487401,130.4521295428276,10.86
shrine,2498.8598606586456,1851.982650756836,33.29135551997632,130.3127151853203,True,神社,名称不明,33.290738732504934,130.31189024448392,102.87
shrine,4168.573348999023,2324.628845214844,33.27327128215394,130.38875756103363,False,神社,名称不明,33.27566189924732,130.39106905460355,341.82
shrine,6612.083793640137,4172.924072265625,33.20275525849811,130.49945795094354,True,神社,名称不明,33.202205852422125,130.49903199076655,72.82
shrine,4661.003021240234,4930.716049194336,33.17392876049113,130.41063410576749,False,神社,名称不明,33.17581877110225,130.41326433420178,322.63
shrine,5110.006851196289,2462.498992919922,33.267994709709065,130.43154285285647,True,神社,名称不明,33.26755287642783,130.43118685483935,59.24
shrine,4533.453590393066,2891.2672119140625,33.25162869994892,130.40532807210943,True,神社,名称不明,33.25141220043645,130.40472418069837,61.1
shrine,4956.220947265625,784.5369720458984,33.33218616466256,130.42434492777147,False,神社,名称不明,33.324110837340896,130.42341113090518,902.12
shrine,4311.269332885742,4526.0446853637695,33.18932400130185,130.3948824766574,True,神社,名称不明,33.188892654909765,130.39521306753156,56.98
shrine,1831.556205749512,1083.7432403564453,33.320766660427246,130.28218034584484,True,神社,名称不明,33.320553995984575,130.28205335140228,26.43
shrine,6064.659523010254,815.2861480712891,33.33098946504517,130.47465471014073,True,神社,名称不明,33.33028957952845,130.47457158565518,78.21
shrine,4355.930938720703,2638.7713928222656,33.26126994550286,130.3972724730916,False,神社,名称不明,33.26275348720799,130.40307730436322,564.37
shrine,6174.73867225647,865.9222259521484,33.32904793831652,130.4796589419888,False,神社,千栗八幡,33.33141344944398,130.47866597771642,278.74
shrine,5161.744781494141,3021.008819580078,33.24667202102862,130.43386406315446,True,神社,名称不明,33.24582905069037,130.43417751789096,98.16
shrine,1177.1605834960938,1857.709903717041,33.29114736891002,130.25241163119128,True,神社,名称不明,33.29098759948242,130.2512173354626,112.42
shrine,5689.345542907715,934.6341247558594,33.32642449760083,130.45766155804893,True,神社,名称不明,33.326701614645216,130.45730754733086,45.07
shrine,5293.743927001953,4430.0802001953125,33.19297318532902,130.43956588772414,True,神社,名称不明,33.192307840741215,130.44052228331566,115.73
shrine,6163.923751831055,4431.20631980896,33.19292637730937,130.47906084547282,True,神社,名称不明,33.19259290116769,130.47937810420987,47.4
shrine,5272.280784606934,4966.382904052734,33.17257147070685,130.43839623308088,True,神社,名称不明,33.17208077233428,130.43853878974917,56.15
shrine,4891.012390136719,1056.8203125,33.3217578587761,130.42144827051246,True,神社,名称不明,33.3215423955763,130.42134717106822,25.73
shrine,6063.432106018066,2238.8458251953125,33.276527732162464,130.4748106522522,True,神社,玉垂宮,33.27577738459225,130.47433555126187,94.4
shrine,6276.439804077148,3199.5459747314453,33.23985075049992,130.48443044828952,True,神社,名称不明,33.239695923129545,130.48427447676656,22.51
shrine,4183.9378662109375,1921.3015136718748,33.28868747408399,130.38943918598738,True,神社,名称不明,33.28804935443731,130.38923308253283,73.5
shrine,4277.211879730225,2741.796371459961,33.25733679285926,130.39368825535553,True,神社,名称不明,33.25710938206885,130.39337307214734,38.71
shrine,4110.8391036987305,2197.2989044189453,33.2781375849131,130.38612934104685,True,神社,名称不明,33.277049955704065,130.38574218749997,126.18
shrine,6521.319793701172,2785.820556640625,33.25563398241105,130.49556693855126,True,神社,名称不明,33.255553908910485,130.49522727727887,32.81
shrine,3194.245574951172,1513.0196838378906,33.3043164349166,130.344360895908,True,神社,名称不明,33.304243784530655,130.3441518545151,21.04
shrine,6339.644917488098,4042.284576416016,33.20773158014022,130.48714060357412,True,神社,名称不明,33.20722064236467,130.48742339015004,62.61
shrine,3303.643585205078,1799.1159057617188,33.29336967889404,130.34937406876656,True,神社,名称不明,33.293148900859286,130.34911260008812,34.54
shrine,5392.155883789063,2392.931121826172,33.27064900968988,130.4443544198123,True,神社,名称不明,33.27052432867481,130.44421166181564,19.19
shrine,4643.362579345703,882.2393493652344,33.32844816497694,130.41015729774506,False,神社,名称不明,33.332043168821734,130.40970638394353,401.94
shrine,5600.932189941406,4026.884414672852,33.20832270573357,130.4536294698715,True,神社,名称不明,33.20751463098084,130.45381397008896,91.48
shrine,4758.458969116211,4312.096099853516,33.19746628153458,130.41528316527803,False,神社,名称不明,33.1952358385003,130.41026294231412,528.88
shrine,5723.56770324707,3047.730453491211,33.245647374681745,130.45936717767833,True,神社,名称不明,33.245268248561786,130.45935139060018,42.18
shrine,5842.587448120117,3784.492584228516,33.21755500114723,130.4646536875394,True,神社,名称不明,33.217061991648045,130.46473592519757,55.35
shrine,2968.470443725586,2324.059326171875,33.273303793736204,130.3341335946435,True,神社,名称不明,33.272602042573126,130.33357322216037,93.82
shrine,3459.541581630707,1289.9169311523438,33.31285269093252,130.35640477689594,True,神社,名称不明,33.31238077936545,130.35601526498797,63.75
shrine,6283.03498840332,4652.4739990234375,33.184506779444206,130.4843896058439,True,神社,名称不明,33.18414731205486,130.4844823479652,40.89
shrine,5654.835388183594,4239.22867679596,33.20023649166158,130.45601874744307,True,神社,名称不明,33.200971467588374,130.45615151524544,82.65
shrine,2445.4127197265625,2143.898376464844,33.28019385782489,130.3102940838571,True,神社,名称不明,33.28008386979467,130.31047001481053,20.42
shrine,5137.2388916015625,2303.4814453125,33.2740691560003,130.43277860677293,True,神社,名称不明,33.27371880738074,130.4322516918183,62.59
shrine,2674.0106658935547,3100.8302001953125,33.24364318032928,130.3206694736626,True,神社,名称不明,33.24416345784231,130.319197922945,148.58
shrine,4379.090621948242,2852.5420837402344,33.25310812390595,130.39831345273504,True,神社,名称不明,33.25304961744837,130.39785370230672,43.24
shrine,3716.722288131714,2315.547958374024,33.27362254629313,130.36820201725544,True,神社,名称不明,33.27351474098247,130.36700159311297,112.24
shrine,5431.507385253906,2632.880340576172,33.26148450527244,130.4461377719321,False,神社,名称不明,33.25867267758525,130.44890150427818,404.71
shrine,5953.789886474609,4985.652252197266,33.17183713323104,130.46932772613857,True,神社,名称不明,33.17197637548575,130.4686291515827,66.84
shrine,5090.778800964356,3866.3398094177246,33.21444126476174,130.43050252803042,True,神社,名称不明,33.2137902669409,130.43014213442805,79.77
shrine,5503.634170532227,4340.412887573242,33.19638527403364,130.44912477280607,True,神社,名称不明,33.196085377212576,130.4490812122822,33.59
shrine,2327.5294494628906,2254.7277221679688,33.2759584474492,130.30492169821463,True,神社,名称不明,33.27555874715956,130.30478775501248,46.16
shrine,1468.9404754638672,2179.287666320801,33.27884817368869,130.26574814659807,False,神社,名称不明,33.27520556245783,130.25814548134807,814.6
shrine,4177.591171264648,4310.475463867188,33.197529870863875,130.38887219366188,True,神社,名称不明,33.19731983092989,130.38816154003143,70.13
shrine,6070.466278076172,4197.476837158203,33.20182382417212,130.47489089545937,True,神社,名称不明,33.201465223610285,130.47523677349088,51.24
shrine,6080.784957885742,4219.644241333008,33.20097979523301,130.47535277376366,True,神社,名称不明,33.200661746480755,130.47541648149488,35.86
shrine,4762.946716308594,3441.414337158203,33.2306392236637,130.41569163107826,True,神社,名称不明,33.229873947051274,130.4145558178425,135.65
shrine,4064.9670267105103,4993.1488037109375,33.17155516253465,130.3835009792965,True,神社,名称不明,33.17164746847255,130.3832638263702,24.34
shrine,3421.979248046875,958.6419067382812,33.32553913698012,130.35462948129876,False,神社,名称不明,33.31872509099069,130.3565758466721,778.97
shrine,4871.457412719727,4249.868469238281,33.199834975181865,130.42043713723024,True,神社,名称不明,33.19964167899955,130.4205679893494,24.7
shrine,6215.799270629883,1818.8716583251955,33.29257818033502,130.4816911323697,True,神社,名称不明,33.29188553254082,130.48115909099576,91.53
shrine,1993.9755630493164,2868.218460083008,33.2525253542953,130.28968435442772,True,神社,名称不明,33.252812978941314,130.289835780859,34.94
shrine,5078.57014465332,4486.65087890625,33.19082099358744,130.42977362576346,False,神社,名称不明,33.19329993680359,130.42974919080737,275.66
shrine,2109.8510131835938,3670.73539352417,33.221907882686324,130.29484751281018,True,神社,名称不明,33.2223306025641,130.29413536190987,81.23
shrine,5709.143402099609,4912.997627258301,33.17460033298767,130.45825380935958,True,神社,名称不明,33.17500944615252,130.4581993818283,45.77
shrine,5021.416595458984,3901.658508300781,33.21309606057076,130.42734325213942,True,神社,名称不明,33.21258634019667,130.4273968935013,56.9
shrine,1797.9502868652344,1404.5806884765625,33.3084815849174,130.28070141773136,False,神社,名称不明,33.30898149081397,130.27729377150538,321.51
shrine,5136.836151123047,2306.982809782028,33.27393538378035,130.4327603824829,True,神社,名称不明,33.27371880738074,130.4322516918183,53.07
shrine,6338.702189922333,2972.8430557250977,33.24849864157919,130.4872760901607,True,神社,名称不明,33.248155219501754,130.4866240918636,71.65
shrine,6170.8750858306885,682.5689086914062,33.33607208286308,130.47943432049453,False,神社,千栗八幡,33.33141344944398,130.47866597771642,522.91
shrine,1630.705696105957,1927.264850616455,33.28848357837789,130.27312243754108,False,神社,名称不明,33.28934977268969,130.2761323750019,295.89
shrine,6805.752304077148,1199.0521392822266,33.31628139900342,130.5083320651202,False,神社,名称不明,33.31539777509833,130.5003207921982,750.87
shrine,6125.384994506836,3493.367584228516,33.22864823357313,130.4775384091152,True,神社,名称不明,33.229320895262,130.4781429469585,93.58
shrine,4418.927992343903,4377.694610595703,33.19497017716876,130.39982725307064,True,神社,名称不明,33.195315518174944,130.3978657722473,186.51
shrine,2373.2649841308594,963.5051279067994,33.325366260624314,130.3068596583812,True,神社,名称不明,33.32508238785659,130.30615031719205,73.07
shrine,5571.364159107208,3328.6809310913086,33.23493202782127,130.45242573079423,True,神社,名称不明,33.23483779487401,130.4521295428276,29.47
shrine,6533.279940128326,3459.792861938477,33.22992463657,130.49603897166847,True,神社,琴平神社,33.22910662882156,130.4962840676308,93.77
shrine,2981.495864868164,1891.2385406494143,33.28984962382469,130.3347105712001,True,神社,名称不明,33.28987553974008,130.33450797200206,19.05
shrine,5370.4886474609375,3392.651035308838,33.232494239769046,130.4432968780735,True,神社,名称不明,33.232122016091154,130.44268280267715,70.54
shrine,4405.671691894531,3074.713032722473,33.24462893382113,130.39950179260782,True,神社,名称不明,33.2439537142707,130.39916932582852,81.2
shrine,4554.296676635742,4982.156173706055,33.17197282148749,130.40576183354116,True,神社,名称不明,33.17153970344893,130.40627449750895,67.8
shrine,6120.609786987305,4929.950286865234,33.173954458138866,130.4769187348387,True,神社,名称不明,33.174037348330536,130.47645449638364,44.18
shrine,5211.396511077881,2059.6691284179688,33.283385683485626,130.43613670051764,True,神社,名称不明,33.2830661068171,130.4353751242161,79.21
shrine,5565.048919677734,3325.2867126464844,33.23506151817042,130.45213955474765,True,神社,名称不明,33.23483779487401,130.4521295428276,24.89
shrine,6159.425354003906,4970.071228027344,33.172428884450966,130.4786635617784,False,神社,名称不明,33.17254101502282,130.4813830554485,253.42
shrine,4939.722259521484,987.2648735046386,33.32442082614333,130.42364521375083,True,神社,名称不明,33.324110837340896,130.42341113090518,40.76
shrine,4369.040313720703,1455.5845947265625,33.30650008412354,130.39780272691644,True,神社,名称不明,33.3060068645145,130.3976860642433,55.9
shrine,6531.081367731094,3047.818557739258,33.24563602672835,130.4959907845608,True,神社,名称不明,33.245549771680096,130.4957650601864,23.08
shrine,4344.112655639648,2058.193328857422,33.2834520806595,130.39673092881816,True,神社,名称不明,33.28296856909769,130.39639458060262,62.19
shrine,723.217529296875,637.2184448242188,33.33788966762691,130.23147548946935,False,神社,名称不明,33.31879457215131,130.25086194276813,2784.32
shrine,3459.2142972946167,1075.8235168457031,33.32105038292132,130.35634949802352,False,神社,名称不明,33.31872509099069,130.3565758466721,259.41
shrine,5628.845458984375,3195.4996643066406,33.24001100231376,130.45505229326722,True,神社,名称不明,33.239396434228865,130.45498341321945,68.64
shrine,3650.4655890464783,1986.0373306274412,33.286217985157805,130.3651752897353,False,神社,名称不明,33.28455830822152,130.3582951426506,665.63
shrine,2109.214172363281,1980.9629554748535,33.28642621669115,130.2949571927219,True,神社,名称不明,33.28612671780905,130.29496818780896,33.32
shrine,2499.158929347992,3927.352935791016,33.212126363436845,130.31254192680203,False,神社,名称不明,33.21535209317156,130.30991077423093,434.25
shrine,3733.977569580078,636.3917083740234,33.33788214496954,130.36874658949895,False,神社,名称不明,33.32994670107479,130.36678031086922,901.09
shrine,1923.0598940849304,1269.463897705078,33.313653292700685,130.28638822013022,True,神社,名称不明,33.31284140470961,130.28583526611328,103.88
shrine,4700.285835266113,2315.780447244644,33.27360397423228,130.4129289042143,True,神社,名称不明,33.27333197781432,130.4150238633156,197.09
shrine,4859.630676269531,2229.4716796875,33.27690016008398,130.42016714001295,True,神社,名称不明,33.27690083599582,130.41856437921527,149.0
shrine,1273.0966262817385,637.4355621337891,33.33787509591426,130.25659058313929,False,神社,名称不明,33.325281851328135,130.2581857144833,1408.12
shrine,5278.729461669922,2885.7760009765625,33.25183172983863,130.4391880071715,False,神社,名称不明,33.25257297525113,130.43592497706416,314.42
shrine,2483.9876251220703,2940.773406982422,33.24975299068879,130.3120250527575,False,神社,名称不明,33.25294195261467,130.31055316329,380.09
shrine,1213.051742553711,1981.231216430664,33.28642275031789,130.25405783942782,True,神社,名称不明,33.286271337431,130.25375336408618,32.93
shrine,3446.079620361328,1021.3141021728516,33.323138241290174,130.35574020644916,False,神社,名称不明,33.31872509099069,130.3565758466721,496.82
shrine,5479.502983093262,4702.375106811523,33.18261161903741,130.44790831070125,True,神社,名称不明,33.18252319646072,130.44797345995903,11.55
shrine,3143.612930297852,4507.920715332031,33.19001558637416,130.341738820069,False,神社,名称不明,33.19696184114343,130.34333109855655,786.47
